service_number,unit_id,domain,observed_on,value_normalised,raw_kind
SYNTH-CRPF-01-831045,CRPF-01,workload,2026-09-05,0.6756,duty_hours_over_establishment
SYNTH-CRPF-01-831045,CRPF-01,self_report,2026-09-05,0.3657,instrument_score_normalised
SYNTH-CRPF-01-831045,CRPF-01,biometric,2026-09-05,0.4772,resting_heart_rate_trend
SYNTH-CRPF-01-472623,CRPF-01,leave,2026-09-05,0.6577,leave_denied_rate
SYNTH-CRPF-01-472623,CRPF-01,deployment,2026-09-05,0.235,days_deployed_away_from_station
SYNTH-CRPF-01-472623,CRPF-01,duty_roster,2026-09-05,0.5452,consecutive_duty_days
SYNTH-CRPF-01-472623,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-472623,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-472623,CRPF-01,workload,2026-09-05,0.7206,duty_hours_over_establishment
SYNTH-CRPF-01-126603,CRPF-01,leave,2026-09-05,0.8745,leave_denied_rate
SYNTH-CRPF-01-126603,CRPF-01,deployment,2026-09-05,0.2527,days_deployed_away_from_station
SYNTH-CRPF-01-126603,CRPF-01,duty_roster,2026-09-05,0.8541,consecutive_duty_days
SYNTH-CRPF-01-126603,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-126603,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-126603,CRPF-01,workload,2026-09-05,0.7043,duty_hours_over_establishment
SYNTH-CRPF-01-126603,CRPF-01,self_report,2026-09-05,0.7159,instrument_score_normalised
SYNTH-CRPF-01-647178,CRPF-01,leave,2026-09-05,0.6092,leave_denied_rate
SYNTH-CRPF-01-647178,CRPF-01,deployment,2026-09-05,0.1682,days_deployed_away_from_station
SYNTH-CRPF-01-647178,CRPF-01,duty_roster,2026-09-05,0.7387,consecutive_duty_days
SYNTH-CRPF-01-647178,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-647178,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-647178,CRPF-01,workload,2026-09-05,0.5182,duty_hours_over_establishment
SYNTH-CRPF-01-647178,CRPF-01,self_report,2026-09-05,0.4802,instrument_score_normalised
SYNTH-CRPF-01-515490,CRPF-01,leave,2026-09-05,0.5275,leave_denied_rate
SYNTH-CRPF-01-515490,CRPF-01,deployment,2026-09-05,0.2061,days_deployed_away_from_station
SYNTH-CRPF-01-515490,CRPF-01,duty_roster,2026-09-05,0.8025,consecutive_duty_days
SYNTH-CRPF-01-515490,CRPF-01,transfer,2026-09-05,0.75,postings_in_trailing_year
SYNTH-CRPF-01-515490,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-515490,CRPF-01,workload,2026-09-05,0.6401,duty_hours_over_establishment
SYNTH-CRPF-01-582304,CRPF-01,leave,2026-09-05,0.7743,leave_denied_rate
SYNTH-CRPF-01-582304,CRPF-01,deployment,2026-09-05,0.3155,days_deployed_away_from_station
SYNTH-CRPF-01-582304,CRPF-01,duty_roster,2026-09-05,0.6817,consecutive_duty_days
SYNTH-CRPF-01-582304,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-582304,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-582304,CRPF-01,workload,2026-09-05,0.6141,duty_hours_over_establishment
SYNTH-CRPF-01-205605,CRPF-01,leave,2026-09-05,0.2793,leave_denied_rate
SYNTH-CRPF-01-205605,CRPF-01,deployment,2026-09-05,0.0675,days_deployed_away_from_station
SYNTH-CRPF-01-205605,CRPF-01,duty_roster,2026-09-05,0.4979,consecutive_duty_days
SYNTH-CRPF-01-205605,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-205605,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-205605,CRPF-01,workload,2026-09-05,0.5619,duty_hours_over_establishment
SYNTH-CRPF-01-205605,CRPF-01,self_report,2026-09-05,0.2236,instrument_score_normalised
SYNTH-CRPF-01-206423,CRPF-01,leave,2026-09-05,0.7172,leave_denied_rate
SYNTH-CRPF-01-206423,CRPF-01,deployment,2026-09-05,0.279,days_deployed_away_from_station
SYNTH-CRPF-01-206423,CRPF-01,duty_roster,2026-09-05,0.6436,consecutive_duty_days
SYNTH-CRPF-01-206423,CRPF-01,transfer,2026-09-05,0.75,postings_in_trailing_year
SYNTH-CRPF-01-206423,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-206423,CRPF-01,workload,2026-09-05,0.6866,duty_hours_over_establishment
SYNTH-CRPF-01-206423,CRPF-01,self_report,2026-09-05,0.3655,instrument_score_normalised
SYNTH-CRPF-01-206423,CRPF-01,biometric,2026-09-05,0.3263,resting_heart_rate_trend
SYNTH-CRPF-01-925617,CRPF-01,leave,2026-09-05,0.6576,leave_denied_rate
SYNTH-CRPF-01-925617,CRPF-01,deployment,2026-09-05,0.2376,days_deployed_away_from_station
SYNTH-CRPF-01-925617,CRPF-01,duty_roster,2026-09-05,0.6712,consecutive_duty_days
SYNTH-CRPF-01-925617,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-925617,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-925617,CRPF-01,workload,2026-09-05,0.5526,duty_hours_over_establishment
SYNTH-CRPF-01-925617,CRPF-01,self_report,2026-09-05,0.4224,instrument_score_normalised
SYNTH-CRPF-01-925617,CRPF-01,biometric,2026-09-05,0.4132,resting_heart_rate_trend
SYNTH-CRPF-01-563937,CRPF-01,leave,2026-09-05,0.5709,leave_denied_rate
SYNTH-CRPF-01-563937,CRPF-01,deployment,2026-09-05,0.1282,days_deployed_away_from_station
SYNTH-CRPF-01-563937,CRPF-01,duty_roster,2026-09-05,0.3377,consecutive_duty_days
SYNTH-CRPF-01-563937,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-563937,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-563937,CRPF-01,workload,2026-09-05,0.355,duty_hours_over_establishment
SYNTH-CRPF-01-563937,CRPF-01,self_report,2026-09-05,0.3054,instrument_score_normalised
SYNTH-CRPF-01-738803,CRPF-01,leave,2026-09-05,0.5285,leave_denied_rate
SYNTH-CRPF-01-738803,CRPF-01,deployment,2026-09-05,0.3091,days_deployed_away_from_station
SYNTH-CRPF-01-738803,CRPF-01,duty_roster,2026-09-05,0.5558,consecutive_duty_days
SYNTH-CRPF-01-738803,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-738803,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-738803,CRPF-01,workload,2026-09-05,0.6473,duty_hours_over_establishment
SYNTH-CRPF-01-432300,CRPF-01,leave,2026-09-05,0.7807,leave_denied_rate
SYNTH-CRPF-01-432300,CRPF-01,deployment,2026-09-05,0.3047,days_deployed_away_from_station
SYNTH-CRPF-01-432300,CRPF-01,duty_roster,2026-09-05,0.5753,consecutive_duty_days
SYNTH-CRPF-01-432300,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-432300,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-432300,CRPF-01,workload,2026-09-05,0.8014,duty_hours_over_establishment
SYNTH-CRPF-01-432300,CRPF-01,self_report,2026-09-05,0.292,instrument_score_normalised
SYNTH-CRPF-01-771702,CRPF-01,leave,2026-09-05,0.6344,leave_denied_rate
SYNTH-CRPF-01-771702,CRPF-01,deployment,2026-09-05,0.1793,days_deployed_away_from_station
SYNTH-CRPF-01-771702,CRPF-01,duty_roster,2026-09-05,0.3443,consecutive_duty_days
SYNTH-CRPF-01-771702,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-771702,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-771702,CRPF-01,workload,2026-09-05,0.6653,duty_hours_over_establishment
SYNTH-CRPF-01-673781,CRPF-01,leave,2026-09-05,0.5985,leave_denied_rate
SYNTH-CRPF-01-673781,CRPF-01,deployment,2026-09-05,0.1398,days_deployed_away_from_station
SYNTH-CRPF-01-673781,CRPF-01,duty_roster,2026-09-05,0.4592,consecutive_duty_days
SYNTH-CRPF-01-673781,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-673781,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-673781,CRPF-01,workload,2026-09-05,0.4979,duty_hours_over_establishment
SYNTH-CRPF-01-673781,CRPF-01,biometric,2026-09-05,0.5405,resting_heart_rate_trend
SYNTH-CRPF-01-937377,CRPF-01,leave,2026-09-05,0.7991,leave_denied_rate
SYNTH-CRPF-01-937377,CRPF-01,deployment,2026-09-05,0.2382,days_deployed_away_from_station
SYNTH-CRPF-01-937377,CRPF-01,duty_roster,2026-09-05,0.6578,consecutive_duty_days
SYNTH-CRPF-01-937377,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-937377,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-937377,CRPF-01,workload,2026-09-05,0.6152,duty_hours_over_establishment
SYNTH-CRPF-01-879734,CRPF-01,leave,2026-09-05,0.8043,leave_denied_rate
SYNTH-CRPF-01-879734,CRPF-01,deployment,2026-09-05,0.3098,days_deployed_away_from_station
SYNTH-CRPF-01-879734,CRPF-01,duty_roster,2026-09-05,0.544,consecutive_duty_days
SYNTH-CRPF-01-879734,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-879734,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-879734,CRPF-01,workload,2026-09-05,0.7422,duty_hours_over_establishment
SYNTH-CRPF-01-817677,CRPF-01,leave,2026-09-05,0.7566,leave_denied_rate
SYNTH-CRPF-01-817677,CRPF-01,deployment,2026-09-05,0.2616,days_deployed_away_from_station
SYNTH-CRPF-01-817677,CRPF-01,duty_roster,2026-09-05,0.5558,consecutive_duty_days
SYNTH-CRPF-01-817677,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-817677,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-817677,CRPF-01,workload,2026-09-05,0.6746,duty_hours_over_establishment
SYNTH-CRPF-01-817677,CRPF-01,self_report,2026-09-05,0.3711,instrument_score_normalised
SYNTH-CRPF-01-616611,CRPF-01,leave,2026-09-05,0.5683,leave_denied_rate
SYNTH-CRPF-01-616611,CRPF-01,deployment,2026-09-05,0.0639,days_deployed_away_from_station
SYNTH-CRPF-01-616611,CRPF-01,duty_roster,2026-09-05,0.6101,consecutive_duty_days
SYNTH-CRPF-01-616611,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-616611,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-616611,CRPF-01,workload,2026-09-05,0.3149,duty_hours_over_establishment
SYNTH-CRPF-01-616611,CRPF-01,self_report,2026-09-05,0.3046,instrument_score_normalised
SYNTH-CRPF-01-991356,CRPF-01,leave,2026-09-05,0.3798,leave_denied_rate
SYNTH-CRPF-01-991356,CRPF-01,deployment,2026-09-05,0.1495,days_deployed_away_from_station
SYNTH-CRPF-01-991356,CRPF-01,duty_roster,2026-09-05,0.3603,consecutive_duty_days
SYNTH-CRPF-01-991356,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-991356,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-991356,CRPF-01,workload,2026-09-05,0.5918,duty_hours_over_establishment
SYNTH-CRPF-01-991356,CRPF-01,self_report,2026-09-05,0.1448,instrument_score_normalised
SYNTH-CRPF-01-991356,CRPF-01,biometric,2026-09-05,0.3977,resting_heart_rate_trend
SYNTH-CRPF-01-910652,CRPF-01,leave,2026-09-05,0.5299,leave_denied_rate
SYNTH-CRPF-01-910652,CRPF-01,deployment,2026-09-05,0.0408,days_deployed_away_from_station
SYNTH-CRPF-01-910652,CRPF-01,duty_roster,2026-09-05,0.3297,consecutive_duty_days
SYNTH-CRPF-01-910652,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-910652,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-910652,CRPF-01,workload,2026-09-05,0.4859,duty_hours_over_establishment
SYNTH-CRPF-01-910652,CRPF-01,self_report,2026-09-05,0.3369,instrument_score_normalised
SYNTH-CRPF-01-303119,CRPF-01,leave,2026-09-05,0.747,leave_denied_rate
SYNTH-CRPF-01-303119,CRPF-01,deployment,2026-09-05,0.2877,days_deployed_away_from_station
SYNTH-CRPF-01-303119,CRPF-01,duty_roster,2026-09-05,0.8243,consecutive_duty_days
SYNTH-CRPF-01-303119,CRPF-01,transfer,2026-09-05,0.75,postings_in_trailing_year
SYNTH-CRPF-01-303119,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-303119,CRPF-01,workload,2026-09-05,0.8261,duty_hours_over_establishment
SYNTH-CRPF-01-248032,CRPF-01,leave,2026-09-05,0.825,leave_denied_rate
SYNTH-CRPF-01-248032,CRPF-01,deployment,2026-09-05,0.3158,days_deployed_away_from_station
SYNTH-CRPF-01-248032,CRPF-01,duty_roster,2026-09-05,0.6473,consecutive_duty_days
SYNTH-CRPF-01-248032,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-248032,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-248032,CRPF-01,workload,2026-09-05,0.6946,duty_hours_over_establishment
SYNTH-CRPF-01-248032,CRPF-01,self_report,2026-09-05,0.047,instrument_score_normalised
SYNTH-CRPF-01-506241,CRPF-01,leave,2026-09-05,0.5936,leave_denied_rate
SYNTH-CRPF-01-506241,CRPF-01,deployment,2026-09-05,0.2086,days_deployed_away_from_station
SYNTH-CRPF-01-506241,CRPF-01,duty_roster,2026-09-05,0.534,consecutive_duty_days
SYNTH-CRPF-01-506241,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-506241,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-506241,CRPF-01,workload,2026-09-05,0.552,duty_hours_over_establishment
SYNTH-CRPF-01-709263,CRPF-01,leave,2026-09-05,0.6021,leave_denied_rate
SYNTH-CRPF-01-709263,CRPF-01,deployment,2026-09-05,0.1611,days_deployed_away_from_station
SYNTH-CRPF-01-709263,CRPF-01,duty_roster,2026-09-05,0.371,consecutive_duty_days
SYNTH-CRPF-01-709263,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-709263,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-709263,CRPF-01,workload,2026-09-05,0.6297,duty_hours_over_establishment
SYNTH-CRPF-01-491622,CRPF-01,leave,2026-09-05,0.5361,leave_denied_rate
SYNTH-CRPF-01-491622,CRPF-01,deployment,2026-09-05,0.3025,days_deployed_away_from_station
SYNTH-CRPF-01-491622,CRPF-01,duty_roster,2026-09-05,0.6873,consecutive_duty_days
SYNTH-CRPF-01-491622,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-491622,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-491622,CRPF-01,workload,2026-09-05,0.7353,duty_hours_over_establishment
SYNTH-CRPF-01-624777,CRPF-01,leave,2026-09-05,0.5752,leave_denied_rate
SYNTH-CRPF-01-624777,CRPF-01,deployment,2026-09-05,0.2851,days_deployed_away_from_station
SYNTH-CRPF-01-624777,CRPF-01,duty_roster,2026-09-05,0.7619,consecutive_duty_days
SYNTH-CRPF-01-624777,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-624777,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-624777,CRPF-01,workload,2026-09-05,0.5175,duty_hours_over_establishment
SYNTH-CRPF-01-624777,CRPF-01,self_report,2026-09-05,0.2728,instrument_score_normalised
SYNTH-CRPF-01-624777,CRPF-01,biometric,2026-09-05,0.4059,resting_heart_rate_trend
SYNTH-CRPF-01-394415,CRPF-01,leave,2026-09-05,0.6967,leave_denied_rate
SYNTH-CRPF-01-394415,CRPF-01,deployment,2026-09-05,0.2312,days_deployed_away_from_station
SYNTH-CRPF-01-394415,CRPF-01,duty_roster,2026-09-05,0.6026,consecutive_duty_days
SYNTH-CRPF-01-394415,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-394415,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-394415,CRPF-01,workload,2026-09-05,0.5276,duty_hours_over_establishment
SYNTH-CRPF-01-394415,CRPF-01,self_report,2026-09-05,0.4449,instrument_score_normalised
SYNTH-CRPF-01-695998,CRPF-01,leave,2026-09-05,0.6025,leave_denied_rate
SYNTH-CRPF-01-695998,CRPF-01,deployment,2026-09-05,0.2552,days_deployed_away_from_station
SYNTH-CRPF-01-695998,CRPF-01,duty_roster,2026-09-05,0.5502,consecutive_duty_days
SYNTH-CRPF-01-695998,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-695998,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-695998,CRPF-01,workload,2026-09-05,0.7412,duty_hours_over_establishment
SYNTH-CRPF-01-695998,CRPF-01,self_report,2026-09-05,0.4178,instrument_score_normalised
SYNTH-CRPF-01-695998,CRPF-01,biometric,2026-09-05,0.4034,resting_heart_rate_trend
SYNTH-CRPF-01-159950,CRPF-01,leave,2026-09-05,0.2953,leave_denied_rate
SYNTH-CRPF-01-159950,CRPF-01,deployment,2026-09-05,0.0526,days_deployed_away_from_station
SYNTH-CRPF-01-159950,CRPF-01,duty_roster,2026-09-05,0.562,consecutive_duty_days
SYNTH-CRPF-01-159950,CRPF-01,transfer,2026-09-05,0.75,postings_in_trailing_year
SYNTH-CRPF-01-159950,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-159950,CRPF-01,workload,2026-09-05,0.5287,duty_hours_over_establishment
SYNTH-CRPF-01-159950,CRPF-01,self_report,2026-09-05,0.3899,instrument_score_normalised
SYNTH-CRPF-01-622107,CRPF-01,leave,2026-09-05,0.5143,leave_denied_rate
SYNTH-CRPF-01-622107,CRPF-01,deployment,2026-09-05,0.1083,days_deployed_away_from_station
SYNTH-CRPF-01-622107,CRPF-01,duty_roster,2026-09-05,0.5093,consecutive_duty_days
SYNTH-CRPF-01-622107,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-622107,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-622107,CRPF-01,workload,2026-09-05,0.2809,duty_hours_over_establishment
SYNTH-CRPF-01-622107,CRPF-01,self_report,2026-09-05,0.3136,instrument_score_normalised
SYNTH-CRPF-01-622107,CRPF-01,biometric,2026-09-05,0.5112,resting_heart_rate_trend
SYNTH-CRPF-01-199856,CRPF-01,leave,2026-09-05,0.4923,leave_denied_rate
SYNTH-CRPF-01-199856,CRPF-01,deployment,2026-09-05,0.2997,days_deployed_away_from_station
SYNTH-CRPF-01-199856,CRPF-01,duty_roster,2026-09-05,0.5558,consecutive_duty_days
SYNTH-CRPF-01-199856,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-199856,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-199856,CRPF-01,workload,2026-09-05,0.7538,duty_hours_over_establishment
SYNTH-CRPF-01-151155,CRPF-01,leave,2026-09-05,0.5114,leave_denied_rate
SYNTH-CRPF-01-151155,CRPF-01,deployment,2026-09-05,0.3286,days_deployed_away_from_station
SYNTH-CRPF-01-151155,CRPF-01,duty_roster,2026-09-05,0.7694,consecutive_duty_days
SYNTH-CRPF-01-151155,CRPF-01,transfer,2026-09-05,0.75,postings_in_trailing_year
SYNTH-CRPF-01-151155,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-151155,CRPF-01,workload,2026-09-05,0.6241,duty_hours_over_establishment
SYNTH-CRPF-01-962635,CRPF-01,leave,2026-09-05,0.6888,leave_denied_rate
SYNTH-CRPF-01-962635,CRPF-01,deployment,2026-09-05,0.2632,days_deployed_away_from_station
SYNTH-CRPF-01-962635,CRPF-01,duty_roster,2026-09-05,0.5118,consecutive_duty_days
SYNTH-CRPF-01-962635,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-962635,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-962635,CRPF-01,workload,2026-09-05,0.6261,duty_hours_over_establishment
SYNTH-CRPF-01-962635,CRPF-01,self_report,2026-09-05,0.4062,instrument_score_normalised
SYNTH-CRPF-01-132189,CRPF-01,leave,2026-09-05,0.6932,leave_denied_rate
SYNTH-CRPF-01-132189,CRPF-01,deployment,2026-09-05,0.2859,days_deployed_away_from_station
SYNTH-CRPF-01-132189,CRPF-01,duty_roster,2026-09-05,0.6802,consecutive_duty_days
SYNTH-CRPF-01-132189,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-132189,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-132189,CRPF-01,workload,2026-09-05,0.8441,duty_hours_over_establishment
SYNTH-CRPF-01-132189,CRPF-01,self_report,2026-09-05,0.4336,instrument_score_normalised
SYNTH-CRPF-01-338645,CRPF-01,leave,2026-09-05,0.7245,leave_denied_rate
SYNTH-CRPF-01-338645,CRPF-01,deployment,2026-09-05,0.3086,days_deployed_away_from_station
SYNTH-CRPF-01-338645,CRPF-01,duty_roster,2026-09-05,0.7791,consecutive_duty_days
SYNTH-CRPF-01-338645,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-338645,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-338645,CRPF-01,workload,2026-09-05,0.5703,duty_hours_over_establishment
SYNTH-CRPF-01-338645,CRPF-01,self_report,2026-09-05,0.4175,instrument_score_normalised
SYNTH-CRPF-01-338645,CRPF-01,biometric,2026-09-05,0.1998,resting_heart_rate_trend
SYNTH-CRPF-01-243191,CRPF-01,leave,2026-09-05,0.4954,leave_denied_rate
SYNTH-CRPF-01-243191,CRPF-01,deployment,2026-09-05,0.2588,days_deployed_away_from_station
SYNTH-CRPF-01-243191,CRPF-01,duty_roster,2026-09-05,0.4754,consecutive_duty_days
SYNTH-CRPF-01-243191,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-243191,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-243191,CRPF-01,workload,2026-09-05,0.6986,duty_hours_over_establishment
SYNTH-CRPF-01-636757,CRPF-01,leave,2026-09-05,0.6032,leave_denied_rate
SYNTH-CRPF-01-636757,CRPF-01,deployment,2026-09-05,0.2119,days_deployed_away_from_station
SYNTH-CRPF-01-636757,CRPF-01,duty_roster,2026-09-05,0.7858,consecutive_duty_days
SYNTH-CRPF-01-636757,CRPF-01,transfer,2026-09-05,0.75,postings_in_trailing_year
SYNTH-CRPF-01-636757,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-636757,CRPF-01,workload,2026-09-05,0.7589,duty_hours_over_establishment
SYNTH-CRPF-01-636757,CRPF-01,self_report,2026-09-05,0.5907,instrument_score_normalised
SYNTH-CRPF-01-636757,CRPF-01,biometric,2026-09-05,0.4153,resting_heart_rate_trend
SYNTH-CRPF-01-574283,CRPF-01,leave,2026-09-05,0.6092,leave_denied_rate
SYNTH-CRPF-01-574283,CRPF-01,deployment,2026-09-05,0.3153,days_deployed_away_from_station
SYNTH-CRPF-01-574283,CRPF-01,duty_roster,2026-09-05,0.438,consecutive_duty_days
SYNTH-CRPF-01-574283,CRPF-01,transfer,2026-09-05,0.75,postings_in_trailing_year
SYNTH-CRPF-01-574283,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-574283,CRPF-01,workload,2026-09-05,0.7241,duty_hours_over_establishment
SYNTH-CRPF-01-574283,CRPF-01,self_report,2026-09-05,0.1475,instrument_score_normalised
SYNTH-CRPF-01-574283,CRPF-01,biometric,2026-09-05,0.4427,resting_heart_rate_trend
SYNTH-CRPF-01-644727,CRPF-01,leave,2026-09-05,0.6951,leave_denied_rate
SYNTH-CRPF-01-644727,CRPF-01,deployment,2026-09-05,0.3297,days_deployed_away_from_station
SYNTH-CRPF-01-644727,CRPF-01,duty_roster,2026-09-05,0.7432,consecutive_duty_days
SYNTH-CRPF-01-644727,CRPF-01,transfer,2026-09-05,0.25,postings_in_trailing_year
SYNTH-CRPF-01-644727,CRPF-01,training,2026-09-05,0.0,course_days_assigned
SYNTH-CRPF-01-644727,CRPF-01,workload,2026-09-05,0.4919,duty_hours_over_establishment
SYNTH-CRPF-01-644727,CRPF-01,self_report,2026-09-05,0.3011,instrument_score_normalised
