leave_mean_7d,leave_mean_30d,leave_mean_90d,leave_mean_180d,deployment_mean_7d,deployment_mean_30d,deployment_mean_90d,deployment_mean_180d,duty_roster_mean_7d,duty_roster_mean_30d,duty_roster_mean_90d,duty_roster_mean_180d,transfer_mean_7d,transfer_mean_30d,transfer_mean_90d,transfer_mean_180d,training_mean_7d,training_mean_30d,training_mean_90d,training_mean_180d,workload_mean_7d,workload_mean_30d,workload_mean_90d,workload_mean_180d,self_report_mean_7d,self_report_mean_30d,self_report_mean_90d,self_report_mean_180d,biometric_mean_7d,biometric_mean_30d,biometric_mean_90d,biometric_mean_180d,voice_mean_7d,voice_mean_30d,voice_mean_90d,voice_mean_180d,leave_slope,deployment_slope,duty_roster_slope,transfer_slope,training_slope,workload_slope,self_report_slope,biometric_slope,voice_slope,age_band,deployed,rank,unit_kind,label
0.2955,0.366923,0.372891,0.391802,0.0,0.0,0.0,0.0,0.307486,0.327567,0.345343,0.360659,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.077778,0.300714,0.399813,0.424357,0.396537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.096302,0.0,-0.053173,0.0,-0.077778,-0.095822,0.0,0.0,0.0,40-plus,static,Sub-Inspector,election duty,0
0.4152,0.34535,0.391781,0.350673,0.0,0.0,0.0,0.0,0.505343,0.358957,0.31872,0.348466,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.1765,0.307947,0.324196,0.363688,0.234486,0.239463,0.227858,0.304194,0.3963,0.32045,0.348787,0.333558,0.0,0.0,0.0,0.0,0.064527,0.0,0.156877,0.0,0.0,-0.187188,-0.069709,0.062742,0.0,under-30,static,Head Constable,law and order deployment,0
0.357257,0.323437,0.349867,0.335206,0.0,0.0,0.0,0.194444,0.3577,0.364673,0.44048,0.433983,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.478357,0.39888,0.406936,0.398114,0.5301,0.287307,0.290769,0.318048,0.392014,0.35815,0.39229,0.392445,0.0,0.0,0.0,0.0,0.022051,-0.194444,-0.076283,0.0,0.0,0.080243,0.212052,-0.000431,0.0,40-plus,static,Assistant Commandant,left-wing extremism area,0
0.6062,0.590353,0.45007,0.405342,0.2031,0.2031,0.137657,0.257717,0.676643,0.538607,0.516096,0.476714,0.25,0.25,0.25,0.25,0.0,0.066667,0.155556,0.155556,0.5931,0.57461,0.518691,0.468714,0.2844,0.2844,0.280658,0.380454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200858,-0.054617,0.199929,0.0,-0.155556,0.124386,-0.096054,0.0,0.0,30-39,surged,Assistant Sub-Inspector,internal security duty,0
0.5546,0.45324,0.506843,0.491317,0.0,0.0,0.144444,0.25,0.551357,0.5482,0.499932,0.483519,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.643229,0.46403,0.436702,0.4648,0.5091,0.5091,0.45154,0.411539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063283,-0.25,0.067838,0.0,0.0,0.178429,0.097561,0.0,0.0,40-plus,static,Inspector,left-wing extremism area,1
0.5299,0.4423,0.38921,0.385726,0.0408,0.0408,0.060987,0.186049,0.416014,0.397133,0.368657,0.347682,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.077778,0.537614,0.407567,0.317502,0.337981,0.3369,0.3369,0.35946,0.36797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144174,-0.145249,0.068333,0.0,-0.077778,0.199633,-0.03107,0.0,0.0,30-39,surged,Assistant Sub-Inspector,internal security duty,0
0.4382,0.460153,0.418622,0.427766,0.0,0.0,0.0,0.0,0.4348,0.418167,0.357706,0.344577,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.077778,0.2555,0.330447,0.360706,0.346871,0.4258,0.327423,0.280941,0.285598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010434,0.0,0.090223,0.0,-0.077778,-0.091371,0.140202,0.0,0.0,30-39,static,Assistant Sub-Inspector,law and order deployment,0
0.383071,0.407867,0.368923,0.336966,0.076,0.076,0.051511,0.192422,0.356829,0.402503,0.375622,0.350987,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.4842,0.459853,0.465641,0.392987,0.3083,0.305873,0.254069,0.232716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046106,-0.116422,0.005842,0.0,0.0,0.091213,0.075584,0.0,0.0,under-30,surged,Head Constable,internal security duty,0
0.437171,0.330477,0.289957,0.295225,0.0,0.0,0.0,0.161111,0.4277,0.43126,0.370286,0.371483,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.077778,0.5298,0.35544,0.315527,0.309746,0.0,0.0,0.0,0.0,0.292929,0.24885,0.295981,0.307186,0.0,0.0,0.0,0.0,0.141946,-0.161111,0.056217,0.0,-0.077778,0.220054,0.0,-0.014258,0.0,30-39,static,Assistant Sub-Inspector,left-wing extremism area,0
0.458729,0.427873,0.430572,0.41498,0.0,0.0,0.0,0.205556,0.493371,0.41568,0.430436,0.423679,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.4277,0.424547,0.432923,0.412386,0.6286,0.594253,0.411318,0.433109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043749,-0.205556,0.069693,0.0,0.0,0.015314,0.195491,0.0,0.0,40-plus,static,Assistant Commandant,internal security duty,0
0.249886,0.25848,0.355482,0.353069,0.0,0.0,0.333333,0.166667,0.3127,0.34332,0.381017,0.385238,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.269,0.346413,0.330971,0.322159,0.4962,0.4962,0.494856,0.411925,0.336971,0.301453,0.331327,0.319702,0.0,0.0,0.0,0.0,-0.103184,-0.166667,-0.072538,0.0,0.0,-0.053159,0.084275,0.01727,0.0,under-30,static,Constable,law and order deployment,0
0.3407,0.35169,0.370063,0.372673,0.0,0.0,0.0,0.155556,0.4733,0.43255,0.40674,0.434957,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.374271,0.390287,0.386834,0.383844,0.405271,0.347927,0.327713,0.319484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031973,-0.155556,0.038343,0.0,0.0,-0.009572,0.085788,0.0,0.0,30-39,static,Assistant Sub-Inspector,law and order deployment,0
0.4983,0.38268,0.412362,0.362614,0.0,0.0,0.0,0.177778,0.2762,0.286223,0.350573,0.369787,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.077778,0.3221,0.407947,0.363084,0.375518,0.2438,0.2438,0.256252,0.330076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135686,-0.177778,-0.093587,0.0,-0.077778,-0.053418,-0.086276,0.0,0.0,40-plus,static,Inspector,left-wing extremism area,0
0.376886,0.39192,0.329957,0.348343,0.0,0.0,0.0,0.083333,0.326214,0.3541,0.370212,0.327471,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.367257,0.368833,0.338177,0.343437,0.2345,0.16564,0.133257,0.133257,0.2666,0.308817,0.339764,0.347737,0.0,0.0,0.0,0.0,0.028542,-0.083333,-0.001256,0.0,0.0,0.02382,0.101243,-0.081137,0.0,40-plus,static,Inspector,left-wing extremism area,0
0.5254,0.536223,0.462843,0.459446,0.0,0.0,0.055556,0.222222,0.3398,0.435337,0.439223,0.432319,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.077778,0.241071,0.380937,0.479667,0.445213,0.0,0.0,0.0,0.0,0.389886,0.402243,0.414022,0.411998,0.0,0.0,0.0,0.0,0.065954,-0.222222,-0.092519,0.0,-0.077778,-0.204142,0.0,-0.022113,0.0,30-39,static,Head Constable,internal security duty,0
0.233243,0.325693,0.303363,0.329543,0.0,0.033333,0.377778,0.188889,0.340214,0.294567,0.302267,0.339484,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.2585,0.317373,0.403138,0.396932,0.4035,0.509913,0.459651,0.446374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0963,-0.188889,0.00073,0.0,0.0,-0.138432,-0.042874,0.0,0.0,30-39,static,Sub-Inspector,law and order deployment,0
0.5825,0.533777,0.486389,0.47589,0.0,0.0,0.0,0.238889,0.5697,0.448523,0.428593,0.444018,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.6257,0.484317,0.506056,0.455904,0.480343,0.6673,0.549967,0.5466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10661,-0.238889,0.125682,0.0,0.0,0.169796,-0.066257,0.0,0.0,under-30,static,Head Constable,group centre,0
0.3399,0.34372,0.358537,0.322753,0.0,0.0,0.0,0.161111,0.256614,0.253843,0.254273,0.288469,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.1176,0.239327,0.25897,0.292198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017147,-0.161111,-0.031855,0.0,0.0,-0.174598,0.0,0.0,0.0,30-39,static,Assistant Sub-Inspector,left-wing extremism area,0
0.429286,0.357823,0.359096,0.322726,0.0,0.0,0.0,0.0,0.468457,0.438173,0.373424,0.356617,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.228929,0.354407,0.429022,0.404956,0.305,0.347467,0.421253,0.400759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10656,0.0,0.11184,0.0,0.0,-0.176028,-0.095759,0.0,0.0,30-39,static,Assistant Sub-Inspector,group centre,0
0.277543,0.39282,0.376184,0.406177,0.0,0.266667,0.4,0.2,0.258043,0.304263,0.337967,0.338681,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.273457,0.365503,0.373503,0.385123,0.0,0.0,0.0,0.0,0.337986,0.373977,0.378952,0.376854,0.0,0.0,0.0,0.0,-0.128634,-0.2,-0.080638,0.0,0.0,-0.111666,0.0,-0.038868,0.0,under-30,static,Constable,law and order deployment,0
0.4658,0.39142,0.370154,0.341597,0.0,0.0,0.377778,0.188889,0.376,0.317473,0.357526,0.374899,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.077778,0.388329,0.425557,0.401211,0.393893,0.4548,0.4548,0.395331,0.429925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124203,-0.188889,0.001101,0.0,-0.077778,-0.005564,0.024875,0.0,0.0,30-39,static,Assistant Sub-Inspector,election duty,0
0.488886,0.418437,0.424711,0.414749,0.0,0.366667,0.422222,0.211111,0.3879,0.448447,0.397084,0.430002,0.25,0.25,0.25,0.25,0.0,0.0,0.011111,0.077778,0.503771,0.47545,0.425211,0.381971,0.1261,0.1261,0.21712,0.285397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074137,-0.211111,-0.042102,0.0,-0.077778,0.1218,-0.159297,0.0,0.0,40-plus,static,Sub-Inspector,election duty,0
0.268971,0.29584,0.356113,0.417402,0.0,0.0,0.0,0.211111,0.450543,0.41047,0.374837,0.442547,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.077778,0.518857,0.404347,0.394104,0.410884,0.3673,0.3673,0.3673,0.396481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14843,-0.211111,0.007996,0.0,-0.077778,0.107973,-0.029181,0.0,0.0,30-39,static,Assistant Sub-Inspector,law and order deployment,0
0.357486,0.477223,0.43978,0.41373,0.0,0.0,0.188889,0.222222,0.417557,0.448677,0.440169,0.45771,0.75,0.75,0.75,0.75,0.0,0.3,0.311111,0.155556,0.4916,0.444797,0.465622,0.445932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056244,-0.222222,-0.040153,0.0,-0.155556,0.045668,0.0,0.0,0.0,30-39,static,Head Constable,election duty,0
0.314829,0.35517,0.38408,0.372465,0.0,0.0,0.0,0.155556,0.401486,0.429007,0.401001,0.407627,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.3218,0.455307,0.472482,0.433718,0.345,0.345,0.332641,0.382543,0.414371,0.350183,0.353976,0.348339,0.0,0.0,0.0,0.0,-0.057636,-0.155556,-0.006141,0.0,0.0,-0.111918,-0.037543,0.066032,0.0,under-30,static,Head Constable,election duty,0
0.350486,0.325497,0.313278,0.31903,0.0,0.1,0.322222,0.161111,0.1961,0.159517,0.249691,0.265072,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.077778,0.275557,0.332413,0.325171,0.342261,0.3428,0.3428,0.3428,0.3428,0.330714,0.279323,0.306832,0.315214,0.0,0.0,0.0,0.0,0.031456,-0.161111,-0.068972,0.0,-0.077778,-0.066703,0.0,0.0155,0.0,30-39,static,Sub-Inspector,law and order deployment,0
0.468071,0.491347,0.431882,0.381863,0.1405,0.1405,0.095228,0.047614,0.461143,0.447867,0.42216,0.359885,0.25,0.25,0.25,0.25,0.0,0.2,0.311111,0.155556,0.448271,0.452887,0.448134,0.372812,0.6657,0.6657,0.6657,0.6657,0.356257,0.343573,0.339208,0.324811,0.0,0.0,0.0,0.0,0.086209,0.092886,0.101258,0.0,-0.155556,0.07546,0.0,0.031446,0.0,40-plus,surged,Inspector,internal security duty,0
0.3602,0.47325,0.421484,0.384667,0.0,0.0,0.0,0.205556,0.409571,0.471917,0.399388,0.436674,0.25,0.25,0.25,0.25,0.0,0.1,0.155556,0.077778,0.3669,0.376567,0.37145,0.385509,0.294,0.44028,0.405072,0.398034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024467,-0.205556,-0.027102,0.0,-0.077778,-0.018609,-0.104034,0.0,0.0,under-30,static,Head Constable,law and order deployment,0
0.520629,0.4336,0.435823,0.433599,0.0,0.0,0.0,0.155556,0.432,0.408503,0.45331,0.447409,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.337943,0.33289,0.424311,0.445118,0.4653,0.4653,0.398267,0.4313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087029,-0.155556,-0.015409,0.0,0.0,-0.107175,0.034,0.0,0.0,30-39,static,Sub-Inspector,election duty,0
0.431143,0.366677,0.390562,0.418927,0.0,0.0,0.244444,0.2,0.332214,0.366827,0.383997,0.390534,0.25,0.25,0.25,0.25,0.0,0.2,0.277778,0.138889,0.406586,0.420377,0.364111,0.370697,0.3525,0.34396,0.384813,0.447007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012216,-0.2,-0.05832,0.0,-0.138889,0.035889,-0.094507,0.0,0.0,under-30,static,Head Constable,law and order deployment,0
0.4624,0.39058,0.338583,0.315994,0.0,0.0,0.0,0.111111,0.3244,0.36273,0.335219,0.356289,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.408471,0.364257,0.312869,0.293889,0.3741,0.3741,0.344528,0.352822,0.350529,0.31924,0.322249,0.325543,0.0,0.0,0.0,0.0,0.146406,-0.111111,-0.031889,0.0,0.0,0.114583,0.021278,0.024985,0.0,30-39,static,Assistant Sub-Inspector,left-wing extremism area,0
0.324571,0.36896,0.389444,0.398783,0.0,0.0,0.0,0.0,0.301214,0.391647,0.368996,0.380275,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.077778,0.503371,0.509787,0.45906,0.399554,0.382,0.382,0.382061,0.421034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.074212,0.0,-0.079061,0.0,-0.077778,0.103817,-0.039034,0.0,0.0,30-39,static,Sub-Inspector,left-wing extremism area,0
0.5114,0.441247,0.379721,0.378106,0.0,0.0,0.1,0.194444,0.4993,0.4923,0.411858,0.414479,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.324214,0.360957,0.398276,0.397674,0.2265,0.2265,0.431034,0.484973,0.345529,0.36234,0.361388,0.360989,0.0,0.0,0.0,0.0,0.133294,-0.194444,0.084821,0.0,0.0,-0.07346,-0.258473,-0.01546,0.0,30-39,static,Sub-Inspector,left-wing extremism area,0
0.301286,0.414,0.422051,0.426236,0.0,0.0,0.366667,0.2,0.414714,0.34922,0.435173,0.399292,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.403543,0.3568,0.337051,0.347973,0.4036,0.33448,0.285072,0.270611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12495,-0.2,0.015423,0.0,0.0,0.05557,0.132989,0.0,0.0,40-plus,static,Inspector,internal security duty,0
0.5215,0.516807,0.398346,0.382702,0.0,0.0,0.0,0.138889,0.507,0.366943,0.432707,0.415688,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.077778,0.4786,0.407297,0.373884,0.410237,0.403843,0.552007,0.508018,0.47756,0.342643,0.29882,0.349113,0.361543,0.0,0.0,0.0,0.0,0.138798,-0.138889,0.091312,0.0,-0.077778,0.068363,-0.073717,-0.0189,0.0,30-39,static,Assistant Sub-Inspector,election duty,0
0.448614,0.352717,0.365759,0.381151,0.0,0.0,0.0,0.0,0.393114,0.27472,0.341793,0.335101,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.138889,0.433514,0.388007,0.398826,0.346893,0.2336,0.38765,0.468617,0.488858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067464,0.0,0.058014,0.0,-0.138889,0.086622,-0.255258,0.0,0.0,under-30,static,Head Constable,left-wing extremism area,0
0.365057,0.390013,0.448391,0.423647,0.0,0.0,0.0,0.194444,0.5255,0.448673,0.455562,0.460842,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.061111,0.3811,0.38049,0.416098,0.391315,0.5923,0.5923,0.591573,0.533947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05859,-0.194444,0.064658,0.0,-0.061111,-0.010215,0.058353,0.0,0.0,30-39,static,Sub-Inspector,group centre,0
0.4432,0.33005,0.366938,0.358694,0.0,0.0,0.0,0.0,0.2432,0.261343,0.380163,0.350556,0.75,0.75,0.75,0.75,0.0,0.0,0.011111,0.077778,0.434186,0.32944,0.363136,0.361232,0.3763,0.3863,0.297847,0.302477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084506,0.0,-0.107356,0.0,-0.077778,0.072954,0.073823,0.0,0.0,40-plus,static,Assistant Commandant,election duty,0
0.416457,0.3415,0.344178,0.352574,0.0,0.0,0.0,0.0,0.416414,0.328067,0.352341,0.349456,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.077778,0.2678,0.305667,0.377021,0.363993,0.2986,0.25747,0.19349,0.24702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063883,0.0,0.066959,0.0,-0.077778,-0.096193,0.05158,0.0,0.0,40-plus,static,Assistant Commandant,group centre,0
0.338929,0.357873,0.348669,0.360843,0.0,0.0,0.0,0.105556,0.333571,0.362503,0.395041,0.396487,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.425,0.391807,0.390889,0.420887,0.4466,0.4466,0.257898,0.358927,0.365529,0.368427,0.378108,0.371909,0.0,0.0,0.0,0.0,-0.021915,-0.105556,-0.062916,0.0,0.0,0.004113,0.087673,-0.00638,0.0,under-30,static,Constable,election duty,0
0.514171,0.355417,0.354723,0.323921,0.0,0.0,0.333333,0.166667,0.410371,0.33187,0.375068,0.337284,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.077778,0.171014,0.231143,0.292918,0.308321,0.3471,0.3471,0.3471,0.3471,0.246686,0.277827,0.308312,0.306701,0.0,0.0,0.0,0.0,0.19025,-0.166667,0.073087,0.0,-0.077778,-0.137306,0.0,-0.060015,0.0,40-plus,static,Inspector,election duty,0
0.350171,0.34181,0.328579,0.368831,0.0,0.0,0.366667,0.183333,0.367029,0.390203,0.37567,0.351231,0.25,0.25,0.25,0.25,0.0,0.3,0.155556,0.077778,0.3952,0.382537,0.431882,0.377922,0.1203,0.1203,0.307567,0.342667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018659,-0.183333,0.015798,0.0,-0.077778,0.017278,-0.222367,0.0,0.0,30-39,static,Assistant Sub-Inspector,internal security duty,0
0.447371,0.394597,0.463483,0.454206,0.0,0.0,0.0,0.216667,0.433371,0.393507,0.396708,0.393243,0.25,0.25,0.25,0.25,0.0,0.033333,0.3,0.155556,0.3143,0.441027,0.408816,0.447322,0.5084,0.520957,0.493452,0.506526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006835,-0.216667,0.040128,0.0,-0.155556,-0.133022,0.001874,0.0,0.0,under-30,static,Constable,internal security duty,0
0.371514,0.354407,0.318618,0.337971,0.0,0.0,0.0,0.172222,0.4166,0.37008,0.348391,0.370472,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.5095,0.438553,0.369104,0.343112,0.0,0.0,0.0,0.234149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033543,-0.172222,0.046128,0.0,0.0,0.166388,-0.234149,0.0,0.0,40-plus,static,Inspector,left-wing extremism area,0
0.537529,0.55519,0.525108,0.487451,0.0,0.0,0.0,0.233333,0.346914,0.413347,0.432196,0.430333,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.403871,0.505967,0.518109,0.508989,0.0,0.0,0.0,0.0,0.409671,0.367937,0.40899,0.406038,0.0,0.0,0.0,0.0,0.050077,-0.233333,-0.083419,0.0,0.0,-0.105117,0.0,0.003634,0.0,40-plus,static,Inspector,law and order deployment,0
0.3385,0.458607,0.435632,0.404618,0.0,0.0,0.0,0.2,0.3506,0.393353,0.392071,0.385634,0.75,0.75,0.75,0.75,0.0,0.0,0.155556,0.155556,0.2656,0.347307,0.348012,0.368329,0.463,0.463,0.444637,0.335768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.066118,-0.2,-0.035034,0.0,-0.155556,-0.102729,0.127232,0.0,0.0,under-30,static,Constable,left-wing extremism area,0
0.262857,0.38182,0.419539,0.402997,0.0,0.0,0.266667,0.183333,0.2172,0.284307,0.351489,0.381004,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.077778,0.432229,0.396197,0.394567,0.390756,0.2563,0.2563,0.346383,0.411702,0.330986,0.299537,0.323046,0.325518,0.0,0.0,0.0,0.0,-0.14014,-0.183333,-0.163804,0.0,-0.077778,0.041472,-0.155402,0.005468,0.0,40-plus,static,Assistant Commandant,election duty,0
0.2343,0.29248,0.37047,0.340309,0.0,0.0,0.0,0.011111,0.348543,0.40853,0.350834,0.343816,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.077778,0.258586,0.21521,0.286864,0.293046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.106009,-0.011111,0.004727,0.0,-0.077778,-0.03446,0.0,0.0,0.0,40-plus,static,Assistant Commandant,election duty,0
0.3641,0.33195,0.399312,0.402415,0.0,0.0,0.0,0.0,0.519829,0.516863,0.465247,0.417896,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.2314,0.234177,0.299433,0.348603,0.505643,0.375782,0.375782,0.375782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038315,0.0,0.101932,0.0,0.0,-0.117203,0.129861,0.0,0.0,30-39,static,Sub-Inspector,group centre,0
0.315086,0.397533,0.457522,0.445368,0.0,0.633333,0.877778,0.438889,0.3439,0.44192,0.436683,0.453098,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.077778,0.347029,0.467463,0.471898,0.47103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.130282,-0.438889,-0.109198,0.0,-0.077778,-0.124001,0.0,0.0,0.0,40-plus,static,Inspector,election duty,1
0.3996,0.393347,0.379919,0.389246,0.0,0.0,0.0,0.0,0.2903,0.31023,0.397749,0.424793,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.077778,0.417029,0.338507,0.404579,0.391654,0.0,0.0,0.0,0.0,0.337557,0.350443,0.401457,0.398607,0.0,0.0,0.0,0.0,0.010354,0.0,-0.134493,0.0,-0.077778,0.025375,0.0,-0.06105,0.0,30-39,static,Sub-Inspector,law and order deployment,0
0.443186,0.516587,0.488819,0.4368,0.0,0.0,0.0,0.105556,0.555886,0.47754,0.443027,0.445968,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.077778,0.3243,0.36038,0.423844,0.42217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006386,-0.105556,0.109918,0.0,-0.077778,-0.09787,0.0,0.0,0.0,30-39,static,Assistant Sub-Inspector,left-wing extremism area,0
0.558,0.471773,0.412904,0.453683,0.0,0.0,0.466667,0.233333,0.470414,0.370307,0.393208,0.438142,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.415657,0.50215,0.492704,0.497484,0.0,0.0,0.0,0.0,0.411329,0.391943,0.413966,0.408381,0.0,0.0,0.0,0.0,0.104317,-0.233333,0.032273,0.0,0.0,-0.081827,0.0,0.002948,0.0,30-39,static,Assistant Sub-Inspector,internal security duty,0
0.418,0.346697,0.344607,0.331755,0.0,0.0,0.0,0.0,0.257343,0.35463,0.318811,0.313735,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.363286,0.35399,0.339991,0.309444,0.0,0.0,0.0,0.0,0.307186,0.281057,0.309734,0.311171,0.0,0.0,0.0,0.0,0.086245,0.0,-0.056392,0.0,0.0,0.053842,0.0,-0.003985,0.0,30-39,static,Assistant Sub-Inspector,left-wing extremism area,0
0.272029,0.37101,0.348719,0.334634,0.0,0.0,0.055556,0.183333,0.491743,0.45977,0.372288,0.381102,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.484986,0.38455,0.390727,0.369754,0.2139,0.252037,0.320312,0.307024,0.315471,0.320527,0.338052,0.342474,0.0,0.0,0.0,0.0,-0.062605,-0.183333,0.110641,0.0,0.0,0.115231,-0.093124,-0.027002,0.0,30-39,static,Sub-Inspector,group centre,0
0.373257,0.383683,0.414669,0.420453,0.0,0.0,0.0,0.0,0.5312,0.56473,0.494216,0.485248,0.25,0.25,0.25,0.25,0.0,0.466667,0.155556,0.077778,0.5331,0.53918,0.461597,0.475999,0.7457,0.7457,0.7457,0.622412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047196,0.0,0.045952,0.0,-0.077778,0.057101,0.123288,0.0,0.0,30-39,static,Assistant Sub-Inspector,internal security duty,0
0.4597,0.432777,0.452292,0.420601,0.857143,0.966667,0.455556,0.227778,0.518557,0.435577,0.418947,0.414635,0.75,0.75,0.75,0.75,0.0,0.0,0.111111,0.127778,0.510557,0.390307,0.414657,0.421497,0.0,0.0,0.0,0.0,0.5031,0.42391,0.430654,0.431069,0.0,0.0,0.0,0.0,0.039099,0.629365,0.103922,0.0,-0.127778,0.08906,0.0,0.072031,0.0,30-39,static,Head Constable,law and order deployment,0
0.3749,0.5107,0.463331,0.436357,0.0,0.0,0.366667,0.211111,0.4397,0.443087,0.383032,0.393123,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.541229,0.47856,0.42513,0.409176,0.5243,0.493247,0.478782,0.375471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061457,-0.211111,0.046577,0.0,0.0,0.132052,0.148829,0.0,0.0,40-plus,static,Inspector,group centre,0
0.4495,0.435223,0.429718,0.401238,0.0,0.0,0.0,0.0,0.2785,0.4165,0.427756,0.403139,0.25,0.25,0.25,0.25,0.0,0.466667,0.155556,0.077778,0.385329,0.380607,0.384767,0.396349,0.317357,0.31688,0.320107,0.34097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048262,0.0,-0.124639,0.0,-0.077778,-0.011021,-0.023613,0.0,0.0,40-plus,static,Inspector,internal security duty,0
